-108,-108,-108,-108,-108,-108,-108,-91.81999999999999,-86.28070175438596,-78.50602409638554,-89.22388059701493,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-102.1666666666667,-108,-93.69230769230769,-99.75
-108,-108,-108,-108,-108,-108,-108,-93.08333333333333,-85.14754098360656,-80.78461538461538,-73.64285714285714,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108
-105.6666666666667,-108,-108,-108,-97.59999999999999,-108,-108,-108,-108,-108,-108,-108,-60.37704918032787,-108,-91.20588235294117,-89.81818181818181,-90.45945945945945,-108,-108,-103.1428571428571,-108,-108,-108,-108,-89.7560975609756,-88.82926829268293,-95.84615384615384,-92.46666666666667,-106.3333333333333,-108
-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-86.9047619047619,-108,-82.45977011494253,-82.39473684210526,-102.4285714285714,-108,-108,-108,-108,-108,-108,-108,-105.6666666666667,-105.8333333333333,-108,-94.09090909090909,-108,-108
-108,-108,-105.8333333333333,-108,-103.3333333333333,-108,-108,-106.3333333333333,-108,-108,-108,-108,-86.25842696629213,-108,-108,-108,-108,-108,-108,-83.86315789473684,-108,-108,-108,-108,-103.7142857142857,-108,-100,-108,-89.70689655172414,-104.8333333333333
-108,-108,-108,-108,-108,-108,-108,-106.6666666666667,-108,-108,-108,-108,-83.90909090909091,-108,-89.65789473684211,-86.74324324324324,-83.60240963855422,-108,-108,-108,-108,-108,-108,-108,-95.36363636363636,-103.1666666666667,-108,-105.8333333333333,-108,-95.41666666666667
-108,-108,-108,-108,-108,-108,-106.6666666666667,-108,-108,-108,-108,-108,-79.06730769230769,-108,-96.59999999999999,-88.86666666666666,-81.45454545454545,-108,-108,-108,-108,-108,-108,-108,-94.92307692307692,-94.05263157894737,-108,-95.81818181818181,-97.125,-106.1666666666667
-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-84.61052631578947,-84.55434782608695,-83.84722222222223,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-105.3333333333333,-108,-108
-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-103.1666666666667,-108,-94.42857142857143,-108,-108,-108,-108,-95.92307692307692,-91.83333333333333,-108,-95.18181818181819,-104.1428571428571,-108,-100.6666666666667,-108,-108,-101.6666666666667,-89.96969696969697
-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-80.36842105263158,-87.18965517241379,-91.32786885245902,-93.94736842105263,-90.95348837209302,-108,-108,-108,-108,-91.45833333333333,-108
-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-76.50793650793651,-77.7,-77.35353535353535,-72.42105263157895,-79,-108,-105.8333333333333,-108,-108,-92.16279069767442,-108
-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-86.48214285714286,-67.175,-76.53424657534246,-84.52631578947368,-77.75,-108,-108,-108,-108,-94,-108
-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-92.0625,-83.39024390243902,-76.1948051948052,-74.42857142857143,-80.72222222222223,-108,-108,-108,-108,-98.375,-108
-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-91.52500000000001,-75.78888888888889,-68.8407643312102,-81.12048192771084,-77.51724137931035,-108,-108,-108,-108,-108,-108
-100.2857142857143,-108,-96.92307692307692,-108,-108,-108,-108,-108,-108,-108,-105.8333333333333,-108,-108,-108,-108,-108,-108,-108,-108,-90.64406779661017,-90.29629629629629,-93.28571428571429,-81.15116279069767,-86.79245283018868,-104.2857142857143,-95.33333333333333,-108,-108,-91.10526315789474,-98.375
-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-101,-81.89516129032258,-82.78620689655172,-72.4245283018868,-76.51546391752578,-108,-108,-108,-108,-108,-108
-108,-108,-103.3333333333333,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-90.41176470588235,-92.80701754385964,-108,-108,-108,-108,-108,-108,-108,-108,-108,-108,-97.5,-105,-108,-103.4285714285714
-74.56451612903226,-89.14074074074074,-88.47222222222223,-90.81756756756756,-94.2,-95.57142857142857,-96.69230769230769,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-90.19512195121951,-93.71428571428571,-109,-109
-80.90957446808511,-81.45502645502646,-94.48275862068965,-88.01369863013699,-104.8333333333333,-90.26363636363637,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-107.1666666666667,-109,-109,-109
-100.5454545454545,-109,-107.5,-109,-109,-109,-77.00813008130082,-107.6666666666667,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-88.375,-92.39583333333333,-109,-96.375
-109,-109,-109,-109,-109,-109,-74.40485829959515,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-98.36363636363636,-109,-97.58333333333333,-96.74193548387096,-109,-94.5
-109,-93.82666666666667,-92.5,-90.43589743589743,-88.03370786516854,-78.59550561797752,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109
-96.91666666666667,-107.5,-109,-109,-109,-109,-107.6666666666667,-90.88793103448276,-95.44444444444444,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-94.51190476190476,-100.5454545454545,-109,-99.33333333333333
-91.48648648648648,-94.77777777777777,-109,-109,-99,-109,-96.5,-87.95833333333333,-96.6875,-109,-99.375,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-94.47368421052632,-109,-101.25,-103
-109,-109,-109,-109,-109,-109,-109,-81.3717277486911,-80,-85.40449438202248,-94.49473684210527,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-93.43157894736842
-109,-109,-109,-109,-109,-109,-109,-91.06666666666666,-77.06849315068493,-89.06796116504854,-103.1666666666667,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109
-109,-109,-109,-109,-109,-109,-109,-91.80281690140845,-73.68992248062015,-80.46666666666667,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109
-109,-109,-109,-109,-109,-109,-109,-87.22522522522523,-94.65384615384616,-85.78125,-85.41441441441441,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-93.80851063829788
-109,-109,-109,-109,-109,-109,-109,-87.8695652173913,-89.04854368932038,-84.87096774193549,-91.96078431372548,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109
-109,-109,-109,-109,-109,-109,-109,-94.41666666666667,-88.74418604651163,-79.63551401869159,-92.06363636363636,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109
-109,-109,-109,-109,-109,-109,-109,-104,-92.83495145631068,-83.16528925619835,-96.4047619047619,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109
-109,-109,-109,-109,-109,-109,-109,-107.8333333333333,-92.88461538461539,-87.83870967741936,-78.6984126984127,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109
-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-74.75728155339806,-109,-95.75,-99.85714285714286,-98.25,-109,-109,-109,-109,-109,-109,-109,-103.1428571428571,-98.45454545454545,-109,-109,-109,-109
-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-92,-109,-91.024,-93.07317073170732,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-93.01333333333334,-109,-109
-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-89.83132530120481,-109,-109,-109,-109,-109,-109,-90.34042553191489,-109,-109,-109,-109,-109,-109,-109,-109,-95,-109
-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-90.46341463414635,-109,-90.67032967032966,-94.27118644067797,-90.46296296296296,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109
-109,-109,-109,-109,-107.6666666666667,-109,-109,-109,-109,-109,-109,-109,-91.22935779816514,-109,-104.8333333333333,-101.625,-88.70779220779221,-109,-109,-109,-109,-109,-109,-109,-94.87037037037037,-97.90000000000001,-109,-104.6666666666667,-107,-109
-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-89.6875,-92.04878048780488,-90.76237623762377,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109
-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-80.60355029585799,-86.67664670658682,-98.40000000000001,-109,-93.8,-109,-109,-109,-109,-95.20454545454545,-109
-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-88.9908256880734,-84.20710059171597,-88.40000000000001,-82.94,-86.24271844660194,-109,-109,-109,-109,-109,-109
-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-92.29333333333334,-80.9493670886076,-83.75330396475771,-91.08333333333333,-80.37606837606837,-109,-109,-109,-109,-109,-109
-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-96,-86.59999999999999,-81.94444444444444,-78.14364640883979,-85.97916666666667,-109,-109,-109,-109,-109,-109
-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-95.42857142857143,-86.80666666666667,-82.65938864628821,-86.01041666666667,-81.62091503267973,-109,-109,-109,-109,-109,-109
-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-93.453125,-101.1428571428571,-109,-91.35398230088495,-93.26041666666667,-109,-109,-109,-109,-91.86065573770492,-109
-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-89.17045454545455,-89.11891891891892,-78.5360824742268,-86.39823008849558,-109,-109,-109,-109,-109,-109
-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-93.31818181818181,-98.5,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109
